Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,botStf FA,botStf SI,botStf FC,botStf FS,botStf SL,botStf CU,botStf CH,botStf KC,Stuff+,Location+,Pitching+,botStf,botCmd,botOvr,NameASCII,PlayerId,MLBAMID
Jared Jones,PIT,64,92.12087499999998,NA,NA,NA,110.14333333333333,113.73783783783784,98.49374999999999,NA,NA,58.08634204166667,NA,NA,NA,59.93969169398907,61.49780567567568,51.250849843750004,NA,100.71371288670147,106.71750286259542,110.10492043742465,57.817781030534356,53.819556507633585,56.48452825381679,Jared Jones,27863,683003
Mitch Keller,PIT,115.2,91.0236815920398,86.75931677018635,83.59628571428573,NA,102.06746887966807,90.15426900584794,81.24142011834319,NA,NA,45.12697474295191,42.515979378881994,48.50151731343284,NA,53.721984688796674,46.94241222222222,46.17806792899408,NA,91.61403127234465,101.1856440221819,93.47493687655346,48.54479040783898,54.14408007944915,52.192573448093206,Mitch Keller,17594,656605
Antonio Senzatela,2 Tms,57,96.36103343465044,101.49421874999999,112.39410909090913,NA,118.96857142857141,105.64714285714284,89.72226415094339,NA,NA,52.94288662613982,60.750525429267476,47.24215961473769,NA,39.2580285,44.48578928571428,45.895314339622644,NA,103.1919886936442,107.40982608205908,107.63102026484749,49.688970584269654,56.46726315730337,55.75618313483146,Antonio Senzatela,15488,622608
Luis Castillo,2 Tms,110.2,96.99915592028138,93.61009063444108,86.2,NA,104.48401590457256,NA,84.62952755905512,NA,NA,43.5983672098476,52.88826577039276,23.36551,NA,49.70139926441351,NA,55.84799358267717,NA,96.72555478272392,108.24830369626825,102.22778538053487,48.55967670957776,57.96235964469619,54.07422711637487,Luis Castillo,15689,622491
Anthony Kay,CHW,121.1,94.50153846153844,110.40320000000001,102.0945108695652,NA,109.74363305553848,NA,102.7742765273312,NA,NA,54.536740332640335,58.69633824,47.31609467796611,NA,49.25605800648298,NA,54.206920353697754,NA,104.24470165521613,102.37517678447179,107.35417060106657,53.23377786710037,52.39627302044609,54.791301974907064,Anthony Kay,20387,641743
Edgardo Henriquez,LAD,49,120.91612648221344,132.55657407407404,118.00914285714288,NA,136.72847457627117,112.38097560975609,NA,NA,NA,65.42694652173915,72.73374037037037,74.20150866666665,NA,58.59695677966102,58.58967424242424,NA,NA,126.59119809032973,80.1888310470091,106.49641023388602,61.287835006289306,47.64667710691823,54.75241871698114,Edgardo Henriquez,26944,683618
Carlos Rodón,NYY,46.1,106.99277173913042,106.11606837606837,NA,NA,112.83611940298506,93.82461538461537,106.79317829457364,NA,NA,61.04484839673913,55.07903786324787,NA,NA,53.89211079601991,45.93537,51.840274341085276,NA,108.05750768555116,84.38834776334778,91.8422407302842,55.41719670289855,44.3526586352657,48.047500471014494,Carlos Rodon,16137,607074
Andrés Muñoz,SEA,45.1,106.53626666666668,107.91213114754099,NA,NA,130.02686486486496,NA,119.52444444444444,NA,NA,66.19909756666665,71.62810766666666,NA,NA,55.540731540540555,NA,72.55137083333334,NA,118.69827473943444,89.77949510891527,106.69117119177777,60.59843748370272,46.944639282920456,52.90671597131682,Andres Munoz,20373,662253
Emmet Sheehan,LAD,95.1,101.71030303030304,NA,NA,NA,98.1217254901961,91.47494623655912,104.23862318840578,NA,NA,52.73557150137741,NA,NA,NA,50.33451949019608,46.77607951612904,63.15926916666666,NA,99.91968474994775,106.46245510276256,107.60219334673262,52.68178931176472,51.63982812352942,52.1079209882353,Emmet Sheehan,29839,686218
Brooks Raley,2 Tms,46.1,NA,93.84093959731545,96.94921568627451,NA,133.24012213740457,NA,92.8290909090909,NA,NA,NA,56.87152053840418,51.485584328431386,NA,57.570664047912935,NA,47.269323316666664,NA,109.33271390534547,92.84602906434486,100.62232871159188,56.70725970955896,49.46618038155265,55.0065057904342,Brooks Raley,10061,548384
Yennier Cano,BAL,41.1,79.14533333333334,108.21377906976747,NA,103.49017341040462,123.76315217391303,NA,NA,NA,NA,38.287483333333334,54.37593136627907,NA,46.33871064705884,53.79034340659342,NA,NA,NA,108.70338353602892,109.85205675826099,118.96609617110833,52.149585872274145,54.801525373831765,57.38841517133955,Yennier Cano,25911,666974
Nick Pivetta,SDP,16,107.05775000000001,88.55499999999999,74.11655172413793,NA,120.84108108108107,90.55428571428571,NA,NA,NA,57.549401124999996,40.8397525,42.59325655172414,NA,59.56192351351351,50.426957959183675,NA,NA,102.32233215547703,103.22565371024736,106.50219081272084,52.41561,51.984660494699654,56.04260766784452,Nick Pivetta,15454,601713
Matthew Liberatore,STL,119,85.70288025889968,90.30597701149425,88.23073170731708,117.96666666666664,109.15512195121951,119.72850439882696,84.69795221843005,NA,NA,44.77719126213592,31.68397798850574,47.81196407407407,55.194230000000005,55.81595292682928,61.05179739002932,39.13872641638225,NA,97.72982910830207,100.05374245649767,96.03363735945929,50.35873867164181,52.46745723880598,50.618640810945266,Matthew Liberatore,22294,669461
Robbie Ray,2 Tms,131.2,105.31873825503358,85.57878787878788,NA,NA,96.16381651376146,NA,82.33960975609754,90.08133333333332,NA,53.30578806812712,33.35086545529701,NA,NA,42.013814958612826,NA,30.931833509199826,34.13949827272727,94.61550060611458,90.92293184077296,87.25872346420321,44.33973870641615,47.45192990657035,44.75873827983665,Robbie Ray,11486,592662
Alex Vesia,LAD,42.1,124.31256594724219,NA,NA,NA,105.42753036437247,NA,104.86902654867254,NA,NA,61.342468752997625,NA,NA,NA,48.92460518218624,NA,44.63245380530972,NA,115.48317538317539,91.30216918216922,106.76069966069967,54.11529797940798,50.34917043758044,53.16204639639641,Alex Vesia,25007,681911
Brandyn Garcia,ARI,35.2,NA,104.30871794871796,90.64399999999998,NA,148.29639135919268,NA,NA,NA,NA,NA,61.484881452991445,50.39953053571428,NA,60.50404086092717,NA,NA,NA,116.59585515265007,100.43160097731408,114.66454848324096,58.352919667359664,55.69079609147608,58.565078108108075,Brandyn Garcia,33568,805299
Sean Manaea,NYM,111,97.61403556771546,97.01931398416885,91.76030534351143,NA,119.23641025641024,NA,84.7890909090909,NA,NA,38.71790839945281,54.605786385224285,48.6234648091603,NA,52.42715726495726,NA,44.83136454545453,NA,103.31559889451255,96.99474734583276,96.25278250854305,47.75035625264272,54.40774252642707,53.050632526427066,Sean Manaea,15873,640455
Huascar Brazobán,2 Tms,59.2,107.95178571428572,94.2287048832272,98.79142857142857,NA,120.02,NA,96.49892351274791,NA,NA,51.265670535714285,52.85845876763619,39.81762321428572,NA,NA,NA,48.921919513486884,NA,96.30212690867685,99.72748712504408,97.4034962952492,51.61439636548459,53.653151071784855,52.725186934454484,Huascar Brazoban,6107,623211
Gabriel Hughes,COL,37.2,83.54107648725211,86.4542857142857,NA,NA,98.47322033898305,82.24499999999998,82.26064516129033,NA,NA,52.048246798866856,45.10368857142857,NA,NA,44.84676889830508,49.5453446875,42.234985806451604,NA,86.24419906103286,104.79912237871676,92.22723004694835,47.961150359937406,54.488049906103285,52.905800422535215,Gabriel Hughes,31614,687312
Robert Suarez,ATL,32,118.42325791855203,102.10785714285714,99.5113043478261,NA,NA,NA,99.61162162162165,NA,NA,62.13063162895928,53.90668666666666,58.75285536231884,NA,NA,NA,64.20450148648646,NA,108.6066901720446,102.60958539466884,110.70136232740158,59.04619674518203,57.33692218415419,60.31405066381156,Robert Suarez,30115,663158
Anthony Bender,MIA,34.1,97.83500000000001,95.32842105263158,NA,NA,124.59790736984448,NA,97.12,NA,NA,52.303498749999996,65.54593461988307,NA,NA,58.07940770114942,NA,52.882469166666674,NA,114.29115313258173,101.33127729413442,108.66191665477379,61.01671103896103,56.77493944341374,63.82780419294993,Anthony Bender,19742,669622
Colin Holderman,CLE,49,108.90705882352941,94.39304347826086,127.16,NA,120.23338521400784,132.99285714285713,NA,NA,NA,47.269118235294115,52.378753324808166,57.06987,NA,59.72679202334632,56.98867249999999,NA,NA,108.030945764652,93.76399620821888,96.89705945512817,55.01051260416668,48.39162645833334,53.619164309895844,Colin Holderman,22361,670059
Jacob Webb,CHC,54,102.65480392156866,NA,NA,NA,101.59721922731356,86.06862068965513,95.82119760479044,NA,NA,56.77102683823529,NA,NA,NA,50.56262622641509,42.279755365853646,55.15448173652696,NA,98.83849647856154,106.95127431602121,102.85739136370722,54.07749183222959,57.35869153421633,57.1708495584989,Jacob Webb,19274,657097
Calvin Faucher,MIA,52,90.20210526315788,103.99089552238804,101.7042073170732,NA,107.49433604336043,114.54526315789471,NA,NA,NA,51.231319466666655,50.611795263157894,55.429180548780494,NA,60.01072782786886,65.27730083333334,NA,NA,104.45908780991378,94.08710784893364,99.06783736430674,57.54297513071896,45.48779205882353,53.48383450980391,Calvin Faucher,20116,676534
Roki Sasaki,LAD,111,98.50092731829575,NA,NA,126.96482109227873,108.9992098765432,NA,NA,NA,120.60157894736841,58.16937894736842,NA,NA,75.61930568738228,48.33392039267016,NA,NA,NA,110.90723535532723,99.4573820050941,111.60803329360918,60.76918945416005,52.196562596714365,58.892254345522005,Roki Sasaki,35323,808963
Kris Bubic,KCR,50.1,97.8177245508982,88.49708737864077,NA,NA,90.67603773584905,NA,92.2251851851852,NA,NA,56.94664098802396,51.64205213592233,NA,NA,57.181356226415105,NA,53.41454845679013,NA,93.64518268289244,99.64548170350176,96.68142611806924,55.41096947044336,52.9948125,51.62063561576355,Kris Bubic,21455,663460
Tyron Guerrero,BOS,31,NA,112.01050505050505,NA,111.883,113.56545454545457,NA,NA,NA,NA,NA,59.839739924242416,NA,69.78180333333334,62.132152363636365,NA,NA,NA,112.11413003015078,107.41101403464953,115.6084752112819,56.1850812314225,58.81709503184714,61.815072335456485,Tayron Guerrero,11691,594027
Enyel De Los Santos,HOU,57.1,96.61662468513853,NA,NA,NA,98.19810909090911,NA,87.06725663716813,NA,NA,42.6651707556675,NA,NA,NA,46.317637927272735,NA,51.9661825221239,NA,94.7273112860443,109.1470844528108,103.22791537605887,47.86504589543937,56.95352826473861,52.970958120133474,Enyel De Los Santos,18403,660853
Patrick Sandoval,BOS,34,84.70532258064516,98.35607142857144,NA,NA,111.39894736842106,98.41384615384617,107.88342465753425,NA,NA,45.334792016129036,42.14719098214285,NA,NA,49.74799690058479,48.45470192307692,46.61428787671233,NA,101.67864526728168,96.64597582037996,100.72037491048486,49.06802982728843,52.910138808290164,50.81618601036269,Patrick Sandoval,19447,663776
Jack Dreyer,LAD,50.1,109.52401069518719,NA,NA,NA,100.1110891089109,101.23852459016393,NA,NA,NA,64.70242157333335,NA,NA,NA,52.77398795379539,58.09550549180327,NA,NA,104.65235863687784,103.74633725678734,108.29147833710405,57.444639487500005,52.80066186249999,55.44861182500001,Jack Dreyer,30249,676263
Jakob Junis,TEX,42,84.9885964912281,84.53877192982453,NA,NA,106.6092509363296,NA,77.10365217391305,NA,NA,45.862740789473676,42.31121921052631,NA,NA,45.39527842696629,NA,47.45968713043479,NA,95.28925870292048,107.18067623004505,101.37086461235319,48.3345020819672,59.84166208196721,56.838906508196715,Jakob Junis,13619,596001
Brady Singer,CIN,125.2,95.49259259259259,98.7938068181818,75.44394904458596,NA,86.94848253880266,NA,NA,NA,NA,46.717311481481474,39.31197296401514,49.77052698717949,NA,47.21939757206208,NA,NA,NA,92.08875960867867,96.6774125466757,88.6278163821591,47.08807936405529,53.70225899539171,50.340804036866366,Brady Singer,25377,663903
Slade Cecconi,CLE,110,97.05688888888889,93.12471502590675,89.98552462526766,87.42,97.15979863221884,95.16254545454548,91.87658536585366,NA,NA,44.29370292929293,34.33522367875648,46.371769079229125,NA,47.11456063829786,44.22679618181818,45.07983853658537,NA,94.0401831833959,100.42319513198723,90.59802317547788,44.64168609374999,54.843611621767245,50.16751007543103,Slade Cecconi,27500,677944
Robert Gasser,MIL,73.1,112.48682926829268,101.66496402877698,89.96361990950224,NA,121.02313479623824,NA,81.81333333333332,NA,NA,49.52180588850174,46.52607485611511,54.00006348416291,NA,60.26511601880879,NA,51.13113990990992,NA,105.37937638739625,94.53012306950524,95.33894432309737,53.7151938569079,55.77430428453949,54.71779824835526,Robert Gasser,29812,688107
Devin Williams,NYM,38.2,104.01020942408377,NA,102.92,NA,NA,NA,116.47560830860533,NA,NA,53.381775267379695,NA,50.921985,NA,NA,NA,78.41658555891242,NA,109.71433465679621,99.17482621224933,109.03827921651,62.02435207282912,55.37969039215686,58.847652352941196,Devin Williams,15816,642207
Brennan Bernardino,COL,50.2,98.25644444444447,90.72515151515152,83.50729166666665,NA,118.29777777777778,96.43610486891384,75.84448275862069,NA,NA,29.712837419354834,43.780348878787876,42.25599842105263,NA,42.06876,42.713488014981266,37.163941551724136,NA,91.42833365375137,104.96414593050156,93.92054608824577,42.93308551552794,51.4866533167702,49.19276267080743,Brennan Bernardino,16835,657514
Raisel Iglesias,ATL,45.2,104.66354243542433,95.43125,NA,NA,127.50476190476192,NA,82.16141176470587,NA,NA,47.7566008487085,51.866525104895096,NA,NA,57.72335761904761,NA,41.279679372549005,NA,96.08455008488966,105.51075416451364,100.04786484092419,47.98399806451614,61.986461486676035,56.24835509116409,Raisel Iglesias,17130,628452
Hunter Greene,CIN,27.2,107.28345991561181,99.53857142857143,NA,114.50521739130434,117.57875862068964,NA,NA,NA,NA,59.78448210970464,46.27033642857144,NA,52.12225304347827,52.97424275862069,NA,NA,NA,110.8229336124402,98.29488038277512,108.54410984848485,55.05968802631579,52.96721201754386,55.852096271929824,Hunter Greene,22182,668881
Connelly Early,BOS,91.2,106.09354477611943,95.84763157894734,NA,NA,102.24791562347117,105.31698795180722,103.32609318996415,NA,NA,57.951292369402985,53.60059914473684,NA,NA,54.18603592592593,54.53974777108433,58.62702021505376,NA,102.79623532090781,96.78395972675564,99.81456868765467,54.77728738391105,50.200778665794644,52.82777607586658,Connelly Early,33666,813349
Tim Mayza,PHI,56.1,83.38342857142857,100.86073359073356,NA,87.23565217391304,95.56807017543862,NA,NA,NA,NA,38.96129161764706,47.15125206563705,NA,43.29711857142858,56.9393370877193,NA,NA,NA,97.43639711040665,114.57792585628002,113.46277377513503,50.85437233258931,59.160011406249986,57.298666171874984,Tim Mayza,15042,641835
Yohan Ramírez,PIT,67.1,101.20614785992217,103.56102941176466,NA,NA,120.70441880053913,104.96791366906476,88.16400000000002,NA,NA,61.75711136186771,64.68133419117646,NA,NA,67.00508768867924,61.968233237410054,53.974136,NA,109.69354333344018,93.14625070844474,100.20057949377002,62.85504373746581,48.65606845943482,54.70664693710117,Yohan Ramirez,19444,670990
Daniel Lynch IV,KCR,50,98.98434782608696,111.83744493392068,NA,NA,114.14249999999998,NA,98.80388888888885,89.95333333333333,NA,54.07812304347826,60.65304286343615,NA,NA,47.666354147727276,NA,50.59408638888889,42.2358805882353,105.75680672268903,96.65834131783556,105.61427314851176,52.91625070761015,51.9590247129506,53.15621931909213,Daniel Lynch IV,21537,663738
Aaron Nola,PHI,130,106.98608058608058,103.37729216152019,91.08895705521472,NA,89.44666666666667,NA,66.32882191780821,124.20589333333336,NA,51.58671250915752,42.17900166270784,54.19692975460123,NA,46.60956571428572,NA,44.40489150684931,57.199670853333345,104.15853024239749,103.01722622456558,106.48908103769733,50.60153233348038,57.267711671812975,55.60334425231584,Aaron Nola,16149,605400
Matthew Boyd,CHC,85,87.228664495114,100.78333333333335,NA,NA,108.61343434343434,106.70542168674697,98.65400576368877,NA,NA,41.15638509771988,53.154583333333335,NA,NA,51.91248267676767,46.572772710843374,48.29179553314122,NA,95.82402625504012,107.7656189806085,100.65486269807148,46.23040989481593,55.78586126220886,52.3317341472577,Matthew Boyd,15440,571510
Randy Vásquez,SDP,111,102.53999999999999,88.41969696969696,96.07694760820046,NA,107.19977475351374,96.56800000000001,81.32841379310345,NA,NA,45.7369709540636,46.2778346969697,49.066801207289295,NA,53.778904889867846,56.2511024,55.50785248275862,NA,97.2284764194873,102.56733520908261,96.77837500810931,50.10028285242291,57.12123068281938,55.099459889867845,Randy Vasquez,24719,681190
Will Klein,LAD,41.2,96.08067010309277,NA,NA,NA,93.34669322709165,94.39333333333333,NA,NA,NA,53.904266005154646,NA,NA,NA,68.3701423505976,59.062137398373984,NA,NA,94.78583755474837,103.47139056418258,101.00413907510787,58.34886451443569,50.64401072178478,53.71268832020996,Will Klein,27787,694361
Yusei Kikuchi,LAA,31,106.91270833333334,NA,75.71230769230769,105.07984126984127,87.09925373134328,91.98359999999998,NA,NA,NA,62.7494015625,NA,52.674401538461545,39.76692304347826,52.95160947761194,50.6637496,NA,NA,98.04885307740639,102.4273645197311,102.22007427785776,54.441130211640214,52.24301502645503,51.805015731922396,Yusei Kikuchi,20633,579328
Zac Thornton,NYM,45.1,93.710875,92.77420289855073,99.10806451612905,NA,97.02877005347594,112.44857142857144,92.92869565217391,NA,NA,46.29545643750001,33.660165652173916,48.27637252688172,NA,42.80190823529412,46.64759428571428,44.09340826086956,NA,96.52055967416571,92.67994977106052,90.23323617463811,47.203702140625,50.06760964062501,50.63705671875,Zachary Thornton,33891,804267
Trevor McDonald,SFG,70.1,82.6309090909091,106.17407633587787,72.08444444444444,NA,90.4824406779661,NA,89.40586826347305,NA,NA,34.25402333333333,45.431475572519076,52.133900000000004,NA,60.006414610169486,NA,47.30973401197604,NA,99.12465028299667,100.41382108967149,99.29734562364344,51.79274482425308,54.215760448154654,53.45351748681899,Trevor McDonald,26448,686790
Peyton Gray,TEX,48.1,93.53463722397477,NA,NA,NA,80.94236024844723,NA,95.38691588785048,NA,NA,50.48777602523659,NA,NA,NA,42.997769631901846,NA,59.231877819314626,NA,91.74014882826175,106.06644115417859,98.85734604983689,53.2531645318352,57.80360808988764,56.84611384519349,Peyton Gray,25310,682608
Erik Sabrowski,CLE,34,112.0989705882353,NA,NA,NA,101.85413333333334,107.2650406504065,NA,NA,NA,65.55508977941177,NA,NA,NA,53.769214266666665,54.03246585365853,NA,NA,109.84795379537951,88.91421617161714,96.86476897689766,57.02443707037643,46.982485859247134,52.64022914893616,Erik Sabrowski,24978,681870
Riley O'Brien,STL,49.2,NA,108.45995959595956,NA,NA,106.01762057877812,NA,87.88285714285715,NA,NA,NA,60.9527903030303,NA,NA,55.10104897106108,NA,48.67140400000001,NA,107.29561223393789,97.54349976415128,102.34861547047413,56.83338199261992,50.66205157441574,53.222879643296416,Riley O'Brien,20348,676617
Fernando Cruz,NYY,51.1,84.9418505338078,81.87615384615385,NA,107.64482456140352,94.17779661016952,NA,NA,NA,NA,51.236043892857154,44.57511384615384,NA,54.95814122807018,53.08491703389831,NA,NA,NA,97.82424820687051,90.5910234050585,90.99866138165345,55.30263032842581,43.33822528878822,50.15640525481313,Fernando Cruz,7048,518585
Randy Dobnak,KCR,41.2,67.52969696969697,79.2923076923077,NA,NA,88.97518867924529,NA,80.96392405063291,NA,NA,26.70025742424242,28.58872322344323,NA,NA,41.09846193396226,NA,35.46468715189874,NA,81.54702294863822,108.54379076739781,90.6462473586592,39.94322143864598,52.97914922425952,48.60722559943582,Randy Dobnak,23798,677976
Kyle Hart,SDP,49.1,103.48166666666665,103.95330396475768,NA,109.7101863354037,108.86592261904761,NA,NA,NA,NA,54.2879358108108,44.84056823788546,NA,43.798558695652176,56.336799196428565,46.81879,NA,NA,107.11385847076852,97.65927949150608,105.76474280693428,53.699310817610055,54.52606883018868,56.47540841509434,Kyle Hart,19646,606996
Orion Kerkering,PHI,48.1,96.68271186440678,106.12886075949369,NA,95.09304347826087,120.0979274611399,NA,NA,NA,NA,57.038912271186426,53.445240258064516,NA,40.66343190476191,62.10855909326425,NA,NA,NA,108.52097879521611,97.45597828160541,102.8815547729107,58.00752496045198,53.65561655367231,57.454580384180794,Orion Kerkering,31776,689147
Luis Severino,ATH,62.2,112.05017391304348,103.05173745173745,92.27671111111108,NA,122.02266115391842,NA,88.3979661016949,NA,NA,56.2502195652174,51.71764942084942,46.880370577777775,NA,60.40240309904155,NA,48.042098474576264,NA,107.44848530709424,102.28609100689074,108.24520659800787,55.056370147329645,54.498520303867416,57.74479021178637,Luis Severino,15890,622663
Jonathan Loáisiga,ARI,48.1,97.00595041322312,117.8676470588235,95.22809523809524,NA,NA,113.0090756302521,97.73838095238092,NA,NA,54.518387809523816,59.47649008658009,57.817370285714276,NA,NA,57.43682669642857,47.52603436274511,NA,106.143709654499,115.53989570294806,122.00419512969012,53.22791692198582,58.87149171631206,59.87130687943264,Jonathan Loaisiga,19753,642528
Hunter Brown,HOU,68.2,104.70756892230577,110.90910662824207,NA,NA,88.0860606060606,NA,82.36666666666666,104.89771186440679,NA,55.25400358395991,54.575112074927944,NA,NA,46.95266424242425,NA,51.51818572649573,56.68686572033898,102.98585976627713,93.74524207011687,99.33886477462437,52.159243338898165,47.62609632721202,48.991821185308844,Hunter Brown,25880,686613
Justin Slaten,BOS,31.1,119.7465625,93.352,98.62881516587676,NA,121.43701149425286,112.64352941176469,NA,NA,NA,59.164421874999995,52.76411890624999,53.09220265402844,NA,60.18609827586205,66.7898111764706,NA,NA,107.59047987751532,101.31584120734907,109.29997812773402,55.8061675,53.14159433070864,57.02268966535432,Justin Slaten,25648,686580
Brock Burke,CIN,59.2,99.9753246753247,109.94031250000003,NA,NA,106.56632352941179,NA,112.19781818181815,NA,NA,51.22468316883117,54.22329921259843,NA,NA,52.20382029411764,NA,57.98330660606061,NA,105.32134357125526,93.02691323380442,98.2837287509196,52.973194868559425,53.08636546792851,51.93730172450053,Brock Burke,17968,656271
Mark Leiter Jr.,ATH,33.2,83.52812500000002,85.98541666666671,75.55176470588235,102.35546961325969,86.688,94.14773584905662,NA,NA,NA,41.39922245901639,40.01468756944445,39.9645704,50.40397,34.912076,49.32369254716981,NA,NA,91.80777175697865,99.03236919885921,93.3723941750929,47.9800647368421,51.794217967332116,52.22284319419238,Mark Leiter Jr.,15551,643410
Evan Sisk,PIT,40.2,97.41512195121949,97.97698275862072,NA,NA,130.26710743801652,108.21786666666667,90.2841791044776,NA,NA,45.26261121951218,48.6039232327586,NA,NA,61.95491025000002,60.88926445,50.43820378787878,NA,105.2506410739087,82.6069435063671,87.97799204618715,53.61390165322581,44.91068981182795,45.30465068548386,Evan Sisk,24995,681895
Ryan Gusto,MIA,53.2,99.63413223140493,97.64828828828828,90.03120689655171,NA,98.00271950271951,89.6535593220339,91.51893939393942,NA,NA,49.671047809917354,54.79753081081081,52.691010175438606,NA,47.34318944444444,44.233999322033895,55.14008340909091,NA,95.7554538390902,101.71505474323654,97.65572437663346,50.927043403263404,56.68135517482517,54.98104012820512,Ryan Gusto,26440,687473
Erik Miller,2 Tms,38,99.86310344827585,122.19777777777777,NA,NA,116.7139661016949,NA,101.08285714285712,NA,NA,52.24157568965514,63.87921312312312,NA,NA,68.33399603389832,NA,55.877014857142854,NA,117.21373832639853,92.69665834489136,109.52082981455796,62.85937843273232,50.720185866851594,53.787249348127595,Erik Miller,26252,669062
Mick Abel,MIN,20.1,118.07869281045753,85.13,NA,NA,105.78162790697674,126.64744186046512,93.78825396825397,NA,NA,53.95849248366013,47.75791,NA,NA,55.1999988372093,53.850243023255814,57.122593492063494,NA,110.75439775910364,102.12885154061625,110.38554621848739,54.10519739495798,58.98373890756303,57.9196674789916,Mick Abel,27756,690953
Joe Boyle,TBR,19,101.08025974025975,109.57753846153847,NA,110.54199999999999,111.08997067448682,NA,NA,NA,NA,59.62569194805195,68.55330615384615,NA,70.411698,59.7915724516129,NA,NA,NA,108.50136692888856,86.1544769841888,97.89804346132877,62.41884072046109,46.342144899135455,51.57373959654178,Joe Boyle,29608,671212
Dylan Dodd,ATL,38.1,116.2,112.27713527851462,96.40321951219514,NA,120.59705882352942,NA,NA,NA,NA,80,55.13540748587571,52.3009613432836,NA,48.697952121212126,NA,NA,NA,107.46929319526392,103.97774008989948,107.10645891849168,52.50213769491527,57.51879694915255,56.65342988135593,Dylan Dodd,29928,689266
Eric Orze,MIN,41.1,96.97774011299435,NA,NA,103.68705882352943,74.3257731958763,84.40666666666667,NA,NA,NA,49.74643988700566,NA,NA,61.480630970588244,43.88139278350515,58.606104444444455,NA,NA,95.92712144302988,96.73942482786647,95.49716790540278,56.984879025110786,48.833778035450514,51.8663465435746,Eric Orze,27626,679358
Jack Leiter,TEX,80,105.76434944237919,98.19117647058825,86.38788321167883,NA,105.33850980392155,93.78655737704918,106.55530864197532,NA,NA,58.002789702602236,46.94924852941176,48.12953167883212,NA,52.83217266666666,51.04176581967213,66.15072683127573,NA,102.32257328421534,93.87891614435114,97.78449936274596,55.23791178239083,51.406642820329274,52.16275629921262,Jack Leiter,30146,683004
Juan Mejia,COL,51.1,83.30888888888889,95.07379310344828,NA,NA,119.39338842975211,NA,77.18296296296295,NA,NA,49.801472321428584,53.41071977272727,NA,NA,50.80242085399449,NA,38.21573,NA,97.67813213326015,93.80453132316757,88.7486911166781,49.940858650627604,45.83900640167365,47.92741460251047,Juan Mejia,23237,675848
Jeremiah Estrada,SDP,29.1,103.88446886446886,NA,NA,136.81896103896105,92.90212765957446,NA,NA,NA,NA,63.442084945054965,NA,NA,60.97884071428572,48.73658978723405,NA,NA,NA,113.42929925909333,97.28867132867136,110.78275112896254,58.98166930526313,46.23280658947369,53.90890410526316,Jeremiah Estrada,22210,669093
Reynaldo López,ATL,71.2,88.12650817236256,NA,NA,NA,92.90588859416445,94.14850746268658,93.11581395348836,NA,NA,44.11051280966767,NA,NA,NA,42.139789258241755,45.19981713178295,46.1056419047619,NA,90.414920179704,99.7092949175688,89.93660403946558,43.54258340567612,52.2591090984975,48.02621316360601,Reynaldo Lopez,16400,625643
Grant Wolfram,BAL,37,92.59374149659862,110.99913385826774,95.87333333333332,NA,124.85681094527362,117.67657142857142,NA,NA,NA,52.62829472222222,54.410861220472455,NA,NA,53.698859776119406,58.34265865384616,NA,NA,110.71092100860486,97.77399255133805,105.89263761871763,52.715375639445305,53.10252910631742,53.12448614791987,Grant Wolfram,21623,664991
Michael Lorenzen,COL,115.2,83.72471153846155,87.20104783599089,82.2935691318328,NA,94.13299896800824,85.92567901234567,87.33472527472526,NA,NA,42.82238586538462,34.86651706150342,46.54105710610933,NA,44.95340256965945,47.11226888888889,45.18381789010989,NA,86.73982427951977,100.3893190880447,89.31355235178644,45.8605078976234,52.19472147166364,48.18731981261425,Michael Lorenzen,14843,547179
Cole Sulser,TBR,46.1,97.7087749287749,NA,86.08449438202244,NA,132.12625,NA,97.49927631578949,NA,NA,49.08361141210376,NA,47.35702218390804,NA,58.18007862068966,NA,59.76041347972974,NA,97.72231126495213,104.43275304782895,103.10790452159722,53.65529245729302,54.863865729303534,56.45927253613668,Cole Sulser,15256,642121
Jake Irvin,WSN,71.1,100.10292817679559,94.96552238805971,90.71799999999999,NA,106.56754539951574,102.08894736842105,81.71011494252873,NA,NA,45.51152558011051,44.91063365671641,47.83029078571429,NA,55.699123135593226,52.94288503289474,50.35961356321839,NA,98.32295509870836,99.41148622784445,95.47536183470434,48.55924902267396,54.176284659890555,52.57380724784988,Jake Irvin,21504,663623
Drew Anderson,DET,76.1,91.74694280078894,97.04799999999999,NA,NA,89.33391304347823,85.6349825783972,119.46666666666667,NA,NA,50.55749796844182,57.336992222222214,67.99423,NA,45.3544595652174,48.636476968641134,72.26920397435896,NA,98.82297580591364,99.86897202739206,100.90274420620375,54.64175560534591,50.887075455974845,53.095169622641514,Drew Anderson,15130,623454
Brayan Bello,BOS,83.2,78.98202247191011,101.10483245149908,87.46759615384615,NA,102.69764705882355,96.74156250000001,77.14110236220472,NA,NA,39.26816876404495,47.653108095238096,68.43548350961538,NA,49.15044799999999,50.047606718749996,42.08132897637796,NA,93.04837653107863,105.73879113320017,99.1467465781016,49.99070501477105,55.837550465288025,53.10192349335303,Brayan Bello,23920,678394
